Wall time,Step,Value
1716730663.4084954,1024,-51.807228088378906
1716730705.7863011,2048,-51.23256301879883
1716730747.5327137,3072,-41.56245040893555
1716730789.1876602,4096,-39.56053924560547
1716730830.0246785,5120,-38.60495376586914
1716730871.167882,6144,-37.9554443359375
1716730913.530578,7168,-37.36517333984375
1716730956.034132,8192,-36.64403533935547
1716730999.1333506,9216,-37.010250091552734
1716731041.69746,10240,-35.901817321777344
1716731085.415762,11264,-34.57542037963867
1716731129.2783716,12288,-36.37541198730469
1716731172.9839294,13312,-36.00777053833008
1716731216.6959596,14336,-33.674766540527344
1716731260.8330302,15360,-31.405000686645508
1716731304.9482872,16384,-24.5383415222168
1716731348.2583306,17408,-21.8261661529541
1716731390.6947474,18432,-10.464406967163086
1716731434.700034,19456,-3.658111095428467
1716731478.6339774,20480,12.34498405456543
1716731521.0944288,21504,16.818870544433594
1716731564.2620423,22528,28.180831909179688
1716731607.521422,23552,30.18937110900879
1716731651.100315,24576,44.27958297729492
1716731693.6314762,25600,53.56374740600586
1716731736.6760602,26624,53.81696319580078
1716731781.2602632,27648,51.37382888793945
1716731823.6731744,28672,48.66841125488281
1716731867.0872777,29696,48.445926666259766
1716731909.6045263,30720,48.58566665649414
1716731952.526703,31744,48.19900894165039
1716731995.8032813,32768,48.312477111816406
1716732040.2385514,33792,47.8652229309082
1716732084.293809,34816,47.68090438842773
1716732128.2341945,35840,46.224159240722656
1716732171.8098488,36864,45.55117034912109
1716732215.3744965,37888,45.78509140014648
1716732259.5839577,38912,46.94768524169922
1716732302.854507,39936,46.07927322387695
1716732346.3176618,40960,45.71650314331055
1716732389.624853,41984,47.56813049316406
1716732433.007632,43008,47.22624588012695
1716732476.5649292,44032,56.77275848388672
1716732520.2236907,45056,61.45885467529297
1716732563.0294182,46080,61.513816833496094
1716732606.993487,47104,67.99118041992188
1716732650.301859,48128,70.0842056274414
1716732693.323972,49152,76.39200592041016
1716732736.7765272,50176,79.08211517333984
1716732779.41352,51200,78.8505630493164
1716732822.9551098,52224,82.95550537109375
1716732866.2747357,53248,85.15105438232422
1716732909.5422325,54272,92.40089416503906
1716732953.867035,55296,97.32515716552734
1716732997.8107512,56320,99.30398559570312
1716733041.3699193,57344,101.48828887939452
1716733084.848087,58368,106.66529083251952
1716733128.2333577,59392,113.16631317138672
1716733171.4941473,60416,120.17692565917967
1716733215.297858,61440,118.9694366455078
1716733258.3502517,62464,120.44139862060548
1716733300.7566388,63488,122.79332733154295
1716733343.0212867,64512,122.12059783935548
1716733386.093131,65536,126.23429107666016
1716733429.7590456,66560,130.71163940429688
1716733474.3800423,67584,133.088134765625
1716733518.3798234,68608,137.8937530517578
1716733562.7564027,69632,149.46107482910156
1716733607.171256,70656,151.1917724609375
1716733651.2878847,71680,152.3927459716797
1716733695.299825,72704,155.05264282226562
1716733739.1753864,73728,155.448486328125
1716733783.3133445,74752,156.5671844482422
1716733828.6832125,75776,158.0521697998047
1716733872.696662,76800,157.7189483642578
1716733916.6452816,77824,159.07298278808594
1716733960.569545,78848,159.72055053710938
1716734004.548401,79872,161.42196655273438
1716734048.6437745,80896,161.8982391357422
1716734093.5161505,81920,161.78817749023438
1716734138.1678865,82944,161.816650390625
1716734183.1111083,83968,162.82774353027344
1716734227.221945,84992,164.05487060546875
1716734271.2676451,86016,164.91502380371094
1716734315.5053868,87040,165.8168487548828
1716734359.1098895,88064,167.556640625
1716734403.4628234,89088,169.53475952148438
1716734447.7998395,90112,170.984375
1716734492.847895,91136,172.0849151611328
1716734537.4892428,92160,172.3660125732422
1716734581.974226,93184,173.84117126464844
1716734626.125682,94208,174.06143188476562
1716734669.874751,95232,174.29086303710938
1716734713.106486,96256,175.68307495117188
1716734756.801811,97280,177.42288208007812
1716734800.8604846,98304,177.85166931152344
1716734844.684332,99328,177.84121704101562
1716734888.21549,100352,179.67819213867188
1716734932.5370386,101376,181.2737274169922
1716734976.7069366,102400,184.25721740722656
1716735020.0685358,103424,185.41493225097656
1716735063.8527904,104448,187.52659606933597
1716735107.3237753,105472,189.2643585205078
1716735151.0807662,106496,192.7603759765625
1716735194.1654732,107520,195.90505981445312
1716735238.175393,108544,198.34817504882807
1716735281.178846,109568,201.67161560058597
1716735325.0669775,110592,205.78050231933597
1716735369.508878,111616,210.51402282714844
1716735413.7386425,112640,213.7633209228516
1716735458.28182,113664,216.36569213867188
1716735502.3513043,114688,218.8210906982422
1716735546.706759,115712,220.3086395263672
1716735590.878766,116736,221.4868927001953
1716735634.72346,117760,219.7797393798828
1716735678.014268,118784,220.67388916015625
1716735721.2379715,119808,219.69981384277344
1716735765.1483717,120832,223.03477478027344
1716735809.2406943,121856,223.90399169921875
1716735853.3403697,122880,226.4243621826172
1716735897.0517778,123904,226.1779022216797
1716735941.4629295,124928,226.17645263671875
1716735986.0436594,125952,229.54161071777344
1716736030.3228483,126976,235.3942413330078
1716736075.1169028,128000,240.52581787109372
1716736119.3852415,129024,244.03802490234372
1716736164.178029,130048,246.1306304931641
1716736209.1573708,131072,249.5668792724609
1716736254.185031,132096,254.0668182373047
1716736298.3629873,133120,259.3807067871094
1716736342.8349123,134144,262.47918701171875
1716736386.23898,135168,262.0511169433594
1716736429.037312,136192,267.39910888671875
1716736472.9387794,137216,271.32476806640625
1716736515.8730657,138240,274.9015808105469
1716736558.9198773,139264,282.60272216796875
1716736603.4621713,140288,288.880615234375
1716736646.8304763,141312,297.4557189941406
1716736690.9616714,142336,301.81610107421875
1716736735.251941,143360,300.8342590332031
1716736779.651433,144384,301.3734741210937
1716736824.1449382,145408,308.5593566894531
1716736868.538486,146432,308.5127868652344
1716736912.4272468,147456,311.001953125
1716736956.8368182,148480,313.3017883300781
1716737000.9459302,149504,317.8356628417969
1716737044.8906505,150528,321.7149963378906
1716737087.9540775,151552,323.06463623046875
1716737131.6464016,152576,326.1741638183594
1716737175.3141024,153600,323.9288635253906
1716737218.8281453,154624,320.9146423339844
1716737262.914097,155648,321.8580322265625
1716737306.9192646,156672,326.67852783203125
1716737350.563169,157696,330.3056640625
1716737395.1251652,158720,334.3179626464844
1716737440.745167,159744,335.2789611816406
1716737484.954645,160768,342.2512512207031
1716737529.94118,161792,347.8507080078125
1716737574.275548,162816,351.95367431640625
1716737619.1695726,163840,358.0014038085937
1716737663.857037,164864,360.6540832519531
1716737708.2426584,165888,363.3547668457031
1716737752.7580726,166912,367.1856689453125
1716737797.4166968,167936,369.2437438964844
1716737841.8144858,168960,370.4469909667969
1716737886.744536,169984,372.6533508300781
1716737932.295857,171008,377.02349853515625
1716737976.3277693,172032,380.5939025878906
1716738020.9061818,173056,384.1353759765625
1716738064.9250448,174080,387.21783447265625
1716738108.8678591,175104,392.13470458984375
1716738153.1123364,176128,396.9126586914063
1716738197.2923884,177152,403.5341491699219
1716738241.4870064,178176,408.0089416503906
1716738285.6503088,179200,405.737060546875
1716738329.0006945,180224,406.2231750488281
1716738372.3907936,181248,410.6546936035156
1716738415.9569893,182272,412.466796875
1716738459.8379118,183296,423.4923095703125
1716738503.0805151,184320,427.8587036132813
1716738546.2425735,185344,428.63385009765625
1716738589.967588,186368,430.9285888671875
1716738634.3752766,187392,433.8740539550781
1716738677.9687936,188416,435.125
1716738721.83944,189440,438.1282653808594
1716738765.7067704,190464,442.67779541015625
1716738809.13964,191488,446.6474914550781
1716738853.2238438,192512,450.3410339355469
1716738897.9738235,193536,455.3255310058594
1716738942.4228046,194560,461.3833312988281
1716738987.031317,195584,465.2598876953125
1716739031.1532793,196608,469.2309265136719
1716739075.9280825,197632,473.4783325195313
1716739121.078584,198656,478.2832946777344
1716739165.3528264,199680,482.0424499511719
1716739210.592498,200704,487.65728759765625
1716739254.98058,201728,493.3062438964844
1716739299.5778852,202752,501.3937683105469
1716739344.3516414,203776,507.9267272949219
1716739388.7334082,204800,511.8916320800781
1716739432.7312913,205824,517.6707763671875
1716739476.8190863,206848,522.98193359375
1716739521.0144048,207872,529.8908081054688
1716739565.2553997,208896,535.1798706054688
1716739609.7034009,209920,540.1436767578125
1716739653.8839202,210944,546.9052734375
1716739698.3927343,211968,550.6254272460938
1716739742.558611,212992,555.9132690429688
1716739786.5477102,214016,561.7193603515625
1716739831.7791493,215040,568.02294921875
1716739876.1838543,216064,573.6222534179688
1716739920.6483135,217088,580.2059326171875
1716739965.577949,218112,589.1162719726562
1716740009.5101564,219136,594.1804809570312
1716740053.577001,220160,605.5322875976562
1716740098.2633278,221184,609.6515502929688
1716740142.8686802,222208,615.4303588867188
1716740188.0062578,223232,621.0662841796875
1716740233.24281,224256,627.4219360351562
1716740278.5937767,225280,627.8072509765625
1716740323.1760752,226304,630.271728515625
1716740367.9975305,227328,633.9830322265625
1716740412.6743248,228352,639.6452026367188
1716740456.7364025,229376,646.0097045898438
