Wall time,Step,Value
1716835931.5573752,584728,378.92316151122407
1716836941.6583855,588728,380.9685975323157
1716837951.7593956,592728,382.9721673054922
1716838961.8604057,596728,382.5911770793803
1716839971.9614158,600728,382.3377229535173
1716840982.062426,604728,379.1380169110308
1716841992.163436,608728,379.0348666001482
1716843002.264446,612728,376.6754613142107
1716844012.365456,616728,379.8016244070584
1716845022.4664662,620728,379.2371461344309
1716846032.5674765,624728,378.7800346820141
1716847042.6684864,628728,377.1008416419392
1716848052.7694964,632728,378.4670771756871
1716849062.8705063,636728,376.2462304043502
1716850072.9715166,640728,376.1271199840292
1716851083.072527,644728,370.0402989565894
1716852093.173537,648728,375.7642738890276
1716853103.274547,652728,375.1980661826743
1716854113.3755572,656728,373.6271179064907
1716855123.4765673,660728,373.7848445639827
1716856133.5775774,664728,374.6273423697783
1716857143.6785874,668728,374.9271182033531
1716858153.7795975,672728,375.5808260499628
1716859163.8806076,676728,374.82934290944127
1716860173.9816177,680728,374.48523116046056
1716861184.0826278,684728,371.0901594695564
1716862194.183638,688728,373.3372107464858
1716863204.284648,692728,372.3174913234192
1716864214.385658,696728,369.92806741992166
1716865224.4866683,700728,370.3942066333023
1716866234.5876784,704728,369.9915352289899
1716867244.6886885,708728,367.7462377085408
1716868254.7896986,712728,368.6404110918295
1716869264.8907087,716728,367.4794635452546
1716870274.9917188,720728,367.7573816389488
1716871285.0927289,724728,366.7984722936559
1716872295.193739,728728,369.4444918483512
1716873305.294749,732728,371.3535928751662
1716874315.395759,736728,369.7013541446357
1716875325.4967692,740728,370.50486660640206
1716876335.5977793,744728,369.6776514699916
1716877345.6987894,748728,368.5714557462188
1716878355.7997994,752728,367.9031812490721
1716879365.9008098,756728,367.6358524508811
1716880376.0018198,760728,367.9201004642257
1716881386.10283,764728,361.4494336765703
1716882396.20384,768728,367.9236154334819
1716883406.30485,772728,368.8221090930776
1716884416.4058602,776728,366.71774356366177
1716885426.5068705,780728,369.1501218543552
1716886436.6078804,784728,372.19395561840105
1716887446.7088904,788728,374.16212497514056
1716888456.8099003,792728,374.092237721422
1716889466.9109106,796728,372.6861087891562
1716890477.0119207,800728,374.4677863795529
1716891487.1129308,804728,369.5825061676587
1716892497.2139409,808728,376.0966885646668
1716893507.3149512,812728,376.6091010317821
1716894517.4159613,816728,378.2740595865076
1716895527.516971,820728,379.00860918226925
1716896537.6179814,824728,380.2684689345572
1716897547.7189915,828728,380.4842189656384
1716898557.8200016,832728,383.36302470649713
1716899567.9210117,836728,383.7533928455526
1716900578.0220218,840728,384.5563768907196
1716900578.0220218,844728,383.2751006593024
1716901630.6536007,848728,389.9393445135474
1716902683.2851796,852728,389.77706615546657
1716903735.9167583,856728,391.6077215054757
1716904788.5483377,860728,392.399254624178
1716905841.1799166,864728,395.002910691302
1716906893.8114955,868728,394.6487983833324
1716907946.4430745,872728,395.2361624272696
1716908999.0746534,876728,395.759077342194
1716910051.7062323,880728,395.50868530605686
1716911104.3378112,884728,390.8389719146134
1716912156.9693902,888728,395.5943618972237
1716913209.600969,892728,396.0495337697809
1716914262.232548,896728,396.3529859426009
1716915314.864127,900728,397.7093779672676
1716916367.495706,904728,397.94732106799927
1716917420.127285,908728,396.5479880901666
1716918472.758864,912728,396.0940467569959
1716919525.3904428,916728,396.95832345884793
1716920578.0220218,920728,397.6651091824791
1716920578.0220218,924728,393.0430555930037
1716921630.6536007,928728,397.28680471900014
1716922683.2851796,932728,397.4478512231513
1716923735.9167583,936728,398.1376332422732
1716924788.5483377,940728,398.82436482957314
1716925841.1799166,944728,401.07727631969055
1716926893.8114955,948728,404.6560571933903
1716927946.4430745,952728,405.1759724674591
1716928999.0746534,956728,405.99746214020047
1716930051.7062323,960728,409.2074173276486
1716931104.3378112,964728,406.9281021564766
1716932156.9693902,968728,412.62910730472936
1716933209.600969,972728,413.2985137310114
1716934262.232548,976728,413.4852086213853
1716935314.864127,980728,412.5494053308197
1716936367.495706,984728,415.1034614430296
1716937420.127285,988728,413.73513843667934
