Wall time,Step,Value
1716707094.3537366,1024,-58.19935607910156
1716707116.0559251,2048,-50.473724365234375
1716707139.580097,3072,-53.37704086303711
1716707164.5748012,4096,-53.838748931884766
1716707190.6127155,5120,-54.21491241455078
1716707217.7997525,6144,-56.58260345458984
1716707245.897509,7168,-57.9912223815918
1716707272.182634,8192,-54.7963752746582
1716707300.163257,9216,-53.64616012573242
1716707323.6558027,10240,-51.707149505615234
1716707344.5909562,11264,-50.2022819519043
1716707366.7624474,12288,-48.24708557128906
1716707394.3954537,13312,-49.151153564453125
1716707421.0210748,14336,-50.62688064575195
1716707443.7721374,15360,-51.835086822509766
1716707461.5557256,16384,-52.807350158691406
1716707480.228146,17408,-51.860382080078125
1716707504.855484,18432,-51.15642547607422
1716707525.3362024,19456,-49.83536911010742
1716707546.3252351,20480,-50.32048034667969
1716707564.9683442,21504,-50.39522171020508
1716707584.245005,22528,-50.40926742553711
1716707606.0107317,23552,-50.08975601196289
1716707628.806177,24576,-50.38998794555664
1716707653.5634096,25600,-49.54480743408203
1716707677.6252096,26624,-48.89076232910156
1716707702.352048,27648,-49.11188888549805
1716707726.7075064,28672,-49.19321060180664
1716707750.4354937,29696,-50.00686264038086
1716707774.3534026,30720,-50.769344329833984
1716707798.63686,31744,-51.05670166015625
1716707822.3643568,32768,-50.58440017700195
1716707845.5965352,33792,-51.17727279663086
1716707869.797402,34816,-51.885738372802734
1716707895.0016005,35840,-51.45211410522461
1716707919.1316445,36864,-48.51066207885742
1716707944.1825778,37888,-47.641448974609375
1716707962.339877,38912,-48.405269622802734
1716707980.8224366,39936,-49.129920959472656
1716707999.6513498,40960,-48.61039733886719
1716708017.561227,41984,-48.02718734741211
1716708035.561539,43008,-48.52837753295898
1716708053.9078505,44032,-48.3097038269043
1716708071.8241048,45056,-48.61836242675781
1716708093.1239698,46080,-45.71833801269531
1716708112.2771144,47104,-44.85565948486328
1716708130.3197694,48128,-44.2551383972168
1716708148.6745243,49152,-43.89792251586914
1716708166.904215,50176,-43.47584533691406
1716708185.909999,51200,-42.60357284545898
1716708204.0448115,52224,-39.21356201171875
1716708221.9997013,53248,-31.50970458984375
1716708240.2627895,54272,-25.26703453063965
1716708257.9935625,55296,-25.42172241210937
1716708276.0112023,56320,-25.41895866394043
1716708294.2349534,57344,-25.39187812805176
1716708312.8454883,58368,-19.85351181030273
1716708330.877953,59392,-13.837559700012209
1716708349.2045827,60416,-10.504039764404297
