Wall time,Step,Value
1716183050.8632178,131072,306.01531982421875
1716183068.121328,132096,314.63287353515625
1716183089.5450723,133120,321.4114074707031
1716183105.6216412,134144,333.877197265625
1716183121.4587812,135168,342.9861755371094
1716183137.2075112,136192,352.2241516113281
1716183155.6986854,137216,358.3611145019531
1716183173.3892798,138240,365.1605529785156
1716183191.551472,139264,371.4714660644531
1716183208.3737142,140288,378.9084777832031
1716183225.6250296,141312,388.3975524902344
1716183243.5406811,142336,397.5741271972656
1716183261.5546994,143360,405.2722778320313
1716183278.151957,144384,412.6855773925781
1716183294.2518923,145408,420.463134765625
1716183312.208092,146432,429.5271301269531
1716183330.1504133,147456,435.8808288574219
1716183345.80292,148480,442.6670837402344
1716183366.4164882,149504,447.0368347167969
1716183382.885177,150528,453.3412780761719
1716183401.206853,151552,460.9577026367188
1716183418.6819532,152576,467.7583618164063
1716183436.1650865,153600,473.95989990234375
1716183454.7776606,154624,480.3356323242188
1716183476.5802293,155648,485.5087890625
1716183492.77117,156672,490.81549072265625
1716183511.4902766,157696,495.3514404296875
1716183531.7372353,158720,498.3369445800781
1716183551.0004375,159744,503.9770812988281
1716183569.2598855,160768,505.78314208984375
1716183587.214615,161792,512.9707641601562
1716183605.009017,162816,518.168212890625
1716183621.5909488,163840,520.061767578125
1716183641.8586211,164864,522.606201171875
1716183659.1354206,165888,524.5706176757812
1716183677.1712112,166912,532.1675415039062
1716183695.57469,167936,538.510009765625
1716183710.9041097,168960,542.8173217773438
1716183729.748206,169984,542.659912109375
1716183744.3591166,171008,550.529541015625
1716183759.2689333,172032,555.8257446289062
1716183775.7078283,173056,557.6887817382812
1716183789.8762822,174080,557.261962890625
1716183806.1098986,175104,562.6570434570312
1716183821.9341533,176128,566.0560913085938
1716183835.936194,177152,568.9442749023438
1716183850.332767,178176,568.8709106445312
1716183864.1236093,179200,574.66259765625
1716183878.2762434,180224,579.9280395507812
1716183892.8449,181248,587.25537109375
1716183907.459441,182272,591.9580688476562
1716183921.5743752,183296,592.3921508789062
1716183935.3267198,184320,596.7958984375
1716183949.610699,185344,600.6900024414062
1716183964.6469169,186368,603.0877685546875
1716183978.9174244,187392,604.9566040039062
1716183993.432121,188416,607.1123046875
1716184007.8343797,189440,610.5374145507812
1716184021.791932,190464,614.964111328125
1716184035.7601876,191488,620.2512817382812
1716184049.8976452,192512,624.6279907226562
1716184064.2764518,193536,624.0526123046875
1716184081.8437805,194560,621.5206298828125
1716184097.603928,195584,622.8129272460938
1716184112.0167944,196608,627.4900512695312
1716184127.1487415,197632,632.8307495117188
1716184142.3914404,198656,632.181396484375
1716184157.429582,199680,636.5361938476562
1716184174.1046786,200704,635.7946166992188
1716019510.0815165,202752,634.9926147460938
1716019572.288874,204800,432.42041015625
1716019631.5689666,206848,542.6614990234375
1716019686.571583,208896,575.452880859375
1716019749.9053965,210944,633.900634765625
1716019814.9164195,212992,634.5471801757812
1716019875.970158,215040,653.0874633789062
1716019936.283121,217088,627.7518310546875
1716019996.963435,219136,626.6594848632812
1716020063.323148,221184,640.4774169921875
1716020123.8330395,223232,647.9113159179688
1716020182.6878123,225280,658.7393188476562
1716020239.3846614,227328,673.5315551757812
1716020299.7312658,229376,685.5348510742188
1716020344.580629,231424,689.0491943359375
1716020386.445632,233472,698.5048217773438
1716020430.0486948,235520,708.096923828125
1716020469.2348824,237568,704.1229248046875
1716020511.1112535,239616,698.1953125
1716020549.441234,241664,705.8779907226562
1716020586.437104,243712,681.148193359375
1716020625.7124407,245760,689.0928955078125
1716020668.9083753,247808,691.9786376953125
1716020709.0141094,249856,698.3611450195312
1716020751.037586,251904,700.9334716796875
1716020794.5587032,253952,696.5996704101562
1716020843.5040188,256000,687.68115234375
1716020890.68163,258048,688.4170532226562
1716020942.5994987,260096,693.1534423828125
1716020990.6477757,262144,687.2393188476562
1716021032.991271,264192,686.8222045898438
1716021077.497404,266240,692.380126953125
1716021120.5269306,268288,686.8609008789062
1716021163.1822882,270336,689.163818359375
1716021210.9016435,272384,689.0506591796875
1716021258.1701396,274432,694.221923828125
1716021306.131589,276480,691.2310791015625
1716021359.900245,278528,695.3024291992188
1716021415.1097438,280576,693.5553588867188
1716021457.580087,282624,696.2461547851562
1716021498.930627,284672,701.1303100585938
1716021542.0381134,286720,701.7559204101562
1716021581.6687586,288768,696.629150390625
1716021619.0064485,290816,699.3369750976562
1716021657.1251304,292864,703.0121459960938
1716021695.0445204,294912,701.31494140625
1716021733.0644708,296960,688.9176635742188
1716021771.1569364,299008,687.5446166992188
1716021809.875069,301056,676.5751342773438
1716021848.8563952,303104,686.8247680664062
1716021887.3010347,305152,686.3538818359375
1716021925.8627036,307200,682.6192626953125
1716021963.7445257,309248,685.2299194335938
1716022005.156887,311296,682.937744140625
1716022041.8840098,313344,685.732421875
1716022079.193899,315392,687.1013793945312
1716022116.6727042,317440,675.497314453125
1716022153.882374,319488,676.5184936523438
1716022191.6991568,321536,675.4429931640625
1716022229.1374562,323584,670.195556640625
1716022265.936728,325632,671.034423828125
1716022302.503333,327680,669.7945556640625
1716022339.153346,329728,668.7432250976562
1716022375.6573534,331776,668.1077880859375
1716022411.9880486,333824,663.16845703125
1716022449.0249732,335872,667.620361328125
1716022485.8503685,337920,664.1890258789062
1716022521.3598373,339968,656.2118530273438
1716022558.5610602,342016,662.6743774414062
1716022594.491681,344064,647.3707885742188
1716022631.4415033,346112,650.3406982421875
1716022668.1265595,348160,647.7069702148438
1716022705.8090296,350208,647.0526123046875
1716022745.2185657,352256,642.9874267578125
