Wall time,Step,Value
1716672180.2734723,4000,-57.13070297241211
1716672387.1737726,8000,-55.12849807739258
1716672594.4257174,12000,-55.70659255981445
1716672804.2043917,16000,-55.1800651550293
1716673018.7813623,20000,-55.65529251098633
1716673234.1158695,24000,-55.448768615722656
1716673459.806525,28000,-55.308204650878906
1716673687.9241743,32000,-54.57271957397461
1716673917.6055908,36000,-54.68730163574219
1716674134.3237984,40000,-54.71147537231445
1716674353.746432,44000,-54.521297454833984
1716674571.169091,48000,-54.024845123291016
1716674791.94714,52000,-53.7303352355957
1716675007.0851624,56000,-52.64793014526367
1716675227.8324294,60000,-52.40290451049805
1716675449.4808254,64000,-52.32707977294922
1716675664.392443,68000,-51.63349533081055
1716675882.8647714,72000,-51.468406677246094
1716676102.6875374,76000,-51.76303482055664
1716676322.2564874,80000,-51.7303466796875
1716676542.800773,84000,-51.93781280517578
1716676765.2980547,88000,-51.81484222412109
1716676990.0456204,92000,-50.945343017578125
1716677212.506193,96000,-50.66699600219727
1716677437.04413,100000,-50.5208625793457
1716677654.5846927,104000,-49.35911560058594
1716677866.9410677,108000,-48.701541900634766
1716678084.9816573,112000,-47.80760192871094
1716678303.7278042,116000,-46.84444046020508
1716678518.7215314,120000,-45.51790237426758
1716678738.2323616,124000,-45.263092041015625
1716678955.1983693,128000,-44.4590950012207
1716679175.3103335,132000,-43.49283218383789
1716679393.910354,136000,-42.14878463745117
1716679596.5698452,139676,-41.91946792602539
1716679815.325554,143676,-40.206275939941406
1716680035.186623,147676,-38.58360290527344
1716680258.260645,151676,-36.4951057434082
1716680481.399669,155676,-36.44811248779297
1716680705.4450195,159676,-34.768287658691406
1716680924.7335703,163676,-33.191436767578125
1716681121.540432,167198,-32.17769241333008
1716681346.1434178,171198,-29.5239372253418
1716681572.704728,175198,-27.47791290283203
1716681794.950724,179093,-26.424169540405277
1716681982.1575084,182445,-25.721424102783203
1716682170.3517115,185803,-24.598058700561523
1716682364.7997885,189232,-23.01928329467773
1716682595.3669598,193232,-21.26492691040039
1716682817.9258115,197074,-19.55683135986328
1716683050.6436236,201074,-15.039104461669922
1716683286.1356814,205074,-13.273927688598633
1716683434.817688,207622,-14.60520839691162
1716683671.73346,211622,-13.8568754196167
1716683867.7162871,214927,-12.215856552124023
1716684039.8676877,217801,-10.336019515991213
1716684279.2936676,221801,-9.315277099609377
1716684484.8387413,225226,-9.527807235717772
1716684653.5195906,227990,-9.368773460388184
1716684822.3953743,230737,-9.187113761901855
1716684989.5297797,233482,-10.377800941467283
1716685234.9146502,237482,-10.067028045654297
1716685442.7674258,240883,-11.103808403015137
1716685653.4215586,244316,-10.283890724182127
1716685869.450177,247706,-9.886933326721191
1716686119.4863634,251706,-10.434452056884766
1716686367.503549,255563,-12.532944679260254
1716686623.8072505,259563,-14.630793571472168
1716686881.6808026,263563,-16.063005447387695
1716687140.23315,267563,-15.157329559326172
1716687403.4918735,271563,-14.71123218536377
1716687667.5286677,275563,-15.930838584899902
1716687924.959478,279563,-16.811939239501953
1716688184.7940297,283563,-16.594240188598633
1716688411.2738209,287092,-17.46914291381836
1716688669.0487108,291092,-21.58105087280273
1716688886.3007448,294433,-23.725011825561523
1716689144.2843876,298433,-23.22071075439453
1716689405.0866914,302433,-21.647050857543945
1716689620.7227485,305761,-21.875274658203125
1716689875.0885377,309761,-20.592870712280277
1716690124.456526,313629,-21.47591590881348
1716690369.09185,317424,-19.713777542114254
1716690623.3783846,321392,-19.4877872467041
1716690826.8693714,324545,-19.63419342041016
1716691040.2153568,327868,-18.180946350097656
1716691265.24352,331380,-19.39802360534668
1716691523.611485,335380,-14.012412071228027
1716691779.506641,339380,-14.595996856689451
1716691998.6650405,342770,-15.995428085327148
1716692242.4307215,346556,-16.479480743408203
1716692499.33692,350556,-12.42776107788086
1716692759.337778,354556,-11.683088302612305
1716692966.2380784,358556,-16.713175210110816
1716693173.1383786,362556,-1.820155701075283
1716693380.038679,366556,4.9343612393992515
1716693586.9389791,370556,9.856637282188125
1716693793.8392794,374556,13.941198940423092
1716694000.7395797,378556,18.046889059718687
1716694207.63988,382556,18.949617768458307
1716694414.5401802,386556,15.427308484003344
