Wall time,Step,Value
1716668955.3035166,4000,-52.55946350097656
1716669051.7626014,8000,-56.082359313964844
1716669153.3028684,12000,-54.43126678466797
1716669260.3793871,16000,-54.47200393676758
1716669366.2867064,20000,-54.661476135253906
1716669474.1039646,24000,-54.55658721923828
1716669581.4366987,28000,-54.09462356567383
1716669689.7006226,32000,-53.878562927246094
1716669797.6750698,36000,-53.95705032348633
1716669909.0010295,40000,-53.925472259521484
1716670011.5405667,44000,-53.8359260559082
1716670128.245374,48000,-52.566017150878906
1716670250.073985,52000,-52.217857360839844
1716670350.0654335,56000,-52.14360046386719
1716670446.0564888,60000,-51.76333236694336
1716670530.5961952,64000,-51.357967376708984
1716670613.0745528,68000,-51.52630615234375
1716670708.8520334,72000,-51.02145004272461
1716670792.2218816,76000,-50.749969482421875
1716670876.5231123,80000,-50.71315383911133
1716670959.742833,84000,-50.252193450927734
1716671056.4679315,88000,-49.830726623535156
1716671157.7163801,92000,-49.13260269165039
1716671252.7402575,96000,-48.54146957397461
1716671357.820083,100000,-47.923728942871094
1716671443.9302523,104000,-47.68343734741211
1716671528.8978593,108000,-46.52450180053711
1716671623.8958552,112000,-44.958740234375
1716671736.9757857,116000,-44.35356521606445
1716671846.3957763,120000,-43.358421325683594
1716671941.6882305,124000,-42.34617233276367
1716672034.9021237,128000,-40.50390625
1716672150.1850045,132000,-39.96328353881836
1716672265.0128937,136000,-38.94915008544922
1716672381.0973287,140000,-37.403907775878906
1716672494.6004877,144000,-34.469757080078125
1716672609.7827487,148000,-33.24489974975586
1716672719.837505,151812,-33.481475830078125
1716672836.0559077,155812,-30.79747772216797
1716672950.2823403,159812,-30.42751121520996
1716673063.510313,163812,-29.933473587036133
1716673179.5421338,167812,-26.581499099731445
1716673295.9908779,171812,-27.423484802246094
1716673413.2071652,175812,-26.18470001220703
1716673528.2073612,179812,-26.210325241088867
1716673643.5704577,183812,-25.02878189086914
1716673753.300147,187552,-24.058059692382812
1716673869.2762244,191502,-25.213855743408203
1716673987.369327,195502,-25.069543838500977
1716674105.2461712,199502,-22.79949951171875
1716674207.3076994,202936,-21.391613006591797
